GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	padj
GO:0071702	0.878350661625348	0.648330058939096	7.51110591536123	5	514	organic substance transport	1
GO:0043623	0.878508907265985	0.474033401967513	2.0750526069675	1	142	cellular protein complex assembly	1
GO:0000375	0.879357077787957	0.545448487271758	3.59480944587328	2	246	RNA splicing, via transesterification reactions	1
GO:0044711	0.879394839341753	0.646977124183007	7.52571896188917	5	515	single-organism biosynthetic process	1
GO:0098813	0.880314231397197	0.47063834620627	2.08966565349544	1	143	nuclear chromosome segregation	1
GO:0009119	0.882092940358717	0.467290773742387	2.10427870002338	1	144	ribonucleoside metabolic process	1
GO:0007051	0.884954038393973	0.536388670338316	3.65326163198504	2	250	spindle organization	1
GO:0031325	0.885413143384268	0.639059469941823	7.61136443353209	5	525	positive regulation of cellular metabolic process	1
GO:0030534	0.885572064160115	0.460734149054505	2.13350479307926	1	146	adult behavior	1
GO:0009893	0.886035090032486	0.657899159663866	8.85550619593173	6	606	positive regulation of metabolic process	1
GO:0023061	0.887273240656307	0.457523199292974	2.1481178396072	1	147	signal release	1
GO:0008340	0.888949325456826	0.454355935922756	2.16273088613514	1	148	determination of adult lifespan	1
GO:0009894	0.888949325456826	0.454355935922756	2.16273088613514	1	148	regulation of catabolic process	1
GO:0097485	0.888994369635809	0.529783305801185	3.69710077156886	2	253	neuron projection guidance	1
GO:0006325	0.889192120774539	0.576193870277976	5.08534019172317	3	348	chromatin organization	1
GO:0010259	0.893830674633352	0.44510752688172	2.20657002571896	1	151	multicellular organismal aging	1
GO:0048732	0.895410011259656	0.442106387524033	2.2211830722469	1	152	gland development	1
GO:0007528	0.89696603941873	0.439144736842105	2.23579611877484	1	153	neuromuscular junction development	1
GO:0009116	0.89696603941873	0.439144736842105	2.23579611877484	1	153	nucleoside metabolic process	1
GO:0006259	0.897919520379007	0.514968172937543	3.79939209726444	2	260	DNA metabolic process	1
GO:0043170	0.898960059835288	0.79914025748035	48.3691840074819	42	3310	macromolecule metabolic process	1
GO:0007568	0.900009530426485	0.433336824465857	2.26502221183072	1	155	aging	1
GO:0048812	0.90052588679371	0.618499373433584	7.84720598550386	5	537	neuron projection morphogenesis	1
GO:0051649	0.901140487023507	0.655	10.3314238952537	7	707	establishment of localization in cell	1
GO:0010631	0.90149766100116	0.430489073881374	2.27963525835866	1	156	epithelial cell migration	1
GO:0031326	0.901773850380258	0.691128957814087	13.911620294599	10	952	regulation of cellular biosynthetic process	1
GO:0090132	0.902963818702381	0.427677832919768	2.2942483048866	1	157	epithelium migration	1
GO:1901657	0.902963818702381	0.427677832919768	2.2942483048866	1	157	glycosyl compound metabolic process	1
GO:0016192	0.904006899056989	0.61357276119403	7.90565817161562	5	541	vesicle-mediated transport	1
GO:0048667	0.90403280822881	0.587531520918846	6.61971007715689	4	453	cell morphogenesis involved in neuron differentiation	1
GO:0006935	0.905037544606837	0.502894801675289	3.88707037643208	2	266	chemotaxis	1
GO:0055086	0.907306222278383	0.498991380891253	3.91629646948796	2	268	nucleobase-containing small molecule metabolic process	1
GO:0034622	0.908421625849942	0.497061599829481	3.9309095160159	2	269	cellular macromolecular complex assembly	1
GO:0000902	0.912326499555454	0.64001422306507	10.5506195931728	7	722	cell morphogenesis	1
GO:0001667	0.912638137572015	0.408964971304176	2.39653963058218	1	164	ameboidal-type cell migration	1
GO:0034660	0.912638137572015	0.408964971304176	2.39653963058218	1	164	ncRNA metabolic process	1
GO:0090130	0.912638137572015	0.408964971304176	2.39653963058218	1	164	tissue migration	1
GO:0000003	0.913486280770775	0.68630430744812	15.3436988543372	11	1050	reproduction	1
GO:0031175	0.913828511371469	0.599224452554745	8.0810147299509	5	553	neuron projection development	1
GO:0033043	0.918910264454274	0.478530128261571	4.0770399812953	2	279	regulation of organelle organization	1
GO:0044723	0.918956434804949	0.396553379416283	2.46960486322188	1	169	single-organism carbohydrate metabolic process	1
GO:0042592	0.919895188658377	0.476750307071416	4.09165302782324	2	280	homeostatic process	1
GO:0016567	0.920164597673092	0.394159190685245	2.48421790974982	1	170	protein ubiquitination	1
GO:0045892	0.92278342633693	0.471486850099818	4.13549216740706	2	283	negative regulation of transcription, DNA-templated	1
GO:1902679	0.92278342633693	0.471486850099818	4.13549216740706	2	283	negative regulation of RNA biosynthetic process	1
GO:1903507	0.92278342633693	0.471486850099818	4.13549216740706	2	283	negative regulation of nucleic acid-templated transcription	1
GO:0055114	0.923319076310636	0.557290937106037	6.95581014729951	4	476	oxidation-reduction process	1
GO:0001932	0.923682918259993	0.387143660915229	2.52805704933365	1	173	regulation of protein phosphorylation	1
GO:0045893	0.923724366042069	0.469757250763997	4.150105213935	2	284	positive regulation of transcription, DNA-templated	1
GO:1902680	0.923724366042069	0.469757250763997	4.150105213935	2	284	positive regulation of RNA biosynthetic process	1
GO:1903508	0.923724366042069	0.469757250763997	4.150105213935	2	284	positive regulation of nucleic acid-templated transcription	1
GO:0030707	0.924654586542274	0.468039874745037	4.16471826046294	2	285	ovarian follicle cell development	1
GO:0002066	0.925574196870125	0.466334592923394	4.17933130699088	2	286	columnar/cuboidal epithelial cell development	1
GO:0042127	0.927047373571753	0.38036866359447	2.57189618891747	1	176	regulation of cell proliferation	1
GO:0044765	0.928821225747179	0.690400077496852	19.2307692307692	14	1316	single-organism transport	1
GO:0002065	0.929148686874071	0.459631887985546	4.23778349310264	2	290	columnar/cuboidal epithelial cell differentiation	1
GO:0012501	0.930016851619989	0.457985202689397	4.25239653963058	2	291	programmed cell death	1
GO:0010927	0.930264640632593	0.373822036969917	2.61573532850129	1	179	cellular component assembly involved in morphogenesis	1
GO:0009605	0.931506406106309	0.505426116229624	5.71105985188782	3	547	response to external stimulus	1
GO:0048858	0.931526184557814	0.571262361838278	8.4463408931494	5	578	cell projection morphogenesis	1
GO:0051254	0.931723361907941	0.454725784371246	4.28162263268646	2	293	positive regulation of RNA metabolic process	1
GO:0032989	0.93180596678726	0.626849360263112	12.2311199438859	8	837	cellular component morphogenesis	1
GO:0032446	0.932330880868226	0.369578853046595	2.64496142155717	1	181	protein modification by small protein conjugation	1
GO:0044710	0.933358398539273	0.721075629901552	27.2533317746084	21	1865	single-organism metabolic process	1
GO:0006397	0.934210111890528	0.449919805320502	4.32546177227028	2	296	mRNA processing	1
GO:0051253	0.934210111890528	0.449919805320502	4.32546177227028	2	296	negative regulation of RNA metabolic process	1
GO:0051130	0.934336374303748	0.365428925912797	2.67418751461305	1	183	positive regulation of cellular component organization	1
GO:0032990	0.936470743631016	0.562822719449225	8.56324526537293	5	586	cell part morphogenesis	1
GO:0046331	0.937234576295421	0.359372275501308	2.71802665419687	1	186	lateral inhibition	1
GO:0042325	0.939095843263009	0.355442470243229	2.74725274725275	1	188	regulation of phosphorylation	1
GO:0045168	0.940005838432998	0.353508922443377	2.76186579378069	1	189	cell-cell signaling involved in cell fate commitment	1
GO:0008152	0.940201787225419	0.767931260711225	69.1050970306289	61	4729	metabolic process	1
GO:0023051	0.940593279831091	0.578265625776938	9.96609773205518	6	682	regulation of signaling	1
GO:0048522	0.942053281990855	0.624102782299837	13.7508767827917	9	941	positive regulation of cellular process	1
GO:0044281	0.943202470758648	0.573649724206863	10.0391629646949	6	687	small molecule metabolic process	1
GO:0009889	0.94371272782261	0.621273456590899	13.8019408394715	9	952	regulation of biosynthetic process	1
GO:0002064	0.944730276400749	0.428729806778587	4.53004442366144	2	310	epithelial cell development	1
GO:0010557	0.945417578622951	0.427289709790302	4.54465747018939	2	311	positive regulation of macromolecule biosynthetic process	1
GO:1902578	0.946540689330557	0.671940928270042	20.99894786065	15	1437	single-organism localization	1
GO:0007600	0.946816482994759	0.338750822909809	2.87877016600421	1	197	sensory perception	1
GO:0010646	0.947167345735559	0.566403629666671	10.1560673369184	6	695	regulation of cell communication	1
GO:0009719	0.947611976548146	0.336990338955297	2.89338321253215	1	198	response to endogenous stimulus	1
GO:0010564	0.947611976548146	0.336990338955297	2.89338321253215	1	198	regulation of cell cycle process	1
GO:0051656	0.947611976548146	0.336990338955297	2.89338321253215	1	198	establishment of organelle localization	1
GO:0045935	0.948734734479121	0.420226813733105	4.61772270282909	2	316	positive regulation of nucleobase-containing compound metabolic process	1
GO:0006461	0.950007482000106	0.417464237933519	4.64694879588497	2	318	protein complex assembly	1
GO:0042330	0.950632592292259	0.41609602215896	4.66156184241291	2	319	taxis	1
GO:0009798	0.950677627634608	0.330123575670037	2.95183539864391	1	202	axis specification	1
GO:0010629	0.950762568718111	0.4691401441885	6.17752309671384	3	426	negative regulation of gene expression	1
GO:0070271	0.951860692141727	0.413385325075821	4.69078793546879	2	321	protein complex biogenesis	1
GO:0008219	0.953059830531739	0.410708406149482	4.72001402852467	2	323	cell death	1
GO:0018193	0.954260531643001	0.321915126839962	3.02490063128361	1	207	peptidyl-amino acid modification	1
GO:0016265	0.955373727341701	0.405453408380238	4.77846621463643	2	327	death	1
GO:0071310	0.955620292131377	0.318742245657568	3.05412672433949	1	209	cellular response to organic substance	1
GO:0044238	0.956477107972192	0.742477693868388	56.9178162263269	48	3895	primary metabolic process	1
GO:0009880	0.956939942968364	0.31562980030722	3.08335281739537	1	211	embryonic pattern specification	1
GO:1901137	0.956939942968364	0.31562980030722	3.08335281739537	1	211	carbohydrate derivative biosynthetic process	1
GO:0010558	0.957037719575884	0.401596272060282	4.82230535422025	2	330	negative regulation of macromolecule biosynthetic process	1
GO:2000113	0.957037719575884	0.401596272060282	4.82230535422025	2	330	negative regulation of cellular macromolecule biosynthetic process	1
GO:0006812	0.957585095446963	0.314095704020792	3.09796586392331	1	212	cation transport	1
GO:0010628	0.958642709004386	0.397809053619237	4.86614449380407	2	333	positive regulation of gene expression	1
GO:0007346	0.958846772134744	0.311070725427836	3.12719195697919	1	214	regulation of mitotic cell cycle	1
GO:0007424	0.959463577108743	0.309579439252336	3.14180500350713	1	215	open tracheal system development	1
GO:0050808	0.960071210261568	0.308102025506377	3.15641805003507	1	216	synapse organization	1
GO:0051726	0.960694256512375	0.392864943574809	4.92459667991583	2	337	regulation of cell cycle	1
GO:0033036	0.960800102134611	0.514923402007396	9.29389759176993	5	636	macromolecule localization	1
GO:0006357	0.960848614327295	0.44647913561848	6.47357961187748	3	443	regulation of transcription from RNA polymerase II promoter	1
GO:0019220	0.961259500325018	0.305188048164115	3.18564414309095	1	218	regulation of phosphate metabolic process	1
GO:0051174	0.961259500325018	0.305188048164115	3.18564414309095	1	218	regulation of phosphorus metabolic process	1
GO:0009890	0.961683380743818	0.390436901401655	4.95382277297171	2	339	negative regulation of biosynthetic process	1
GO:0031327	0.961683380743818	0.390436901401655	4.95382277297171	2	339	negative regulation of cellular biosynthetic process	1
GO:0044271	0.961868605700412	0.638156488623778	20.5313303717559	14	1405	cellular nitrogen compound biosynthetic process	1
GO:0070925	0.962976465522251	0.30091642228739	3.22948328267477	1	221	organelle assembly	1
GO:0051640	0.96461791733115	0.296759728048604	3.27332242225859	1	224	organelle localization	1
GO:0060541	0.96514886094863	0.295398905529954	3.28793546878653	1	225	respiratory system development	1
GO:0007165	0.965596351601734	0.613351165239166	18.3539864390928	12	1256	signal transduction	1
GO:0051641	0.966591548916158	0.545303629619003	12.1872808043021	7	834	cellular localization	1
GO:0048518	0.967642411320126	0.587336506539738	16.0305120411503	10	1097	positive regulation of biological process	1
GO:0044087	0.968650558251958	0.28620304426756	3.39022679448211	1	232	regulation of cellular component biogenesis	1
GO:0070647	0.968650558251958	0.28620304426756	3.39022679448211	1	232	protein modification by small protein conjugation or removal	1
GO:0030855	0.969185313643453	0.370906251435396	5.20224456394669	2	356	epithelial cell differentiation	1
GO:0030030	0.96947765803274	0.493711890243902	9.65922375496844	5	661	cell projection organization	1
GO:0060255	0.970065194173592	0.612421550898841	19.8152910918868	13	1356	regulation of macromolecule metabolic process	1
GO:0006366	0.971339881060797	0.419243865622916	6.86813186813187	3	470	transcription from RNA polymerase II promoter	1
GO:0051716	0.971413647400404	0.638505632206892	24.6083703530512	17	1684	cellular response to stimulus	1
GO:0007067	0.972226839475221	0.276353084086921	3.50713116670563	1	240	mitotic nuclear division	1
GO:0000398	0.972295027195537	0.276152886010188	3.50929715822711	1	242	mRNA splicing, via spliceosome	1
GO:0006468	0.972566684083344	0.361307084145222	5.33376198269815	2	365	protein phosphorylation	1
GO:0031399	0.973055743215731	0.273992772051934	3.53635725976152	1	242	regulation of protein modification process	1
GO:0007268	0.973460944382482	0.272827246067715	3.55097030628946	1	243	synaptic transmission	1
GO:0048666	0.973532501339132	0.482524875621891	9.8638064063596	5	675	neuron development	1
GO:0018130	0.974372443845534	0.557250565468711	15.1792353560154	9	1047	heterocycle biosynthetic process	1
GO:0051234	0.97516746462376	0.61586744407425	22.5479307926116	15	1543	establishment of localization	1
GO:0019438	0.975257281383584	0.554883945841393	15.2414075286416	9	1043	aromatic compound biosynthetic process	1
GO:0080090	0.975543014254851	0.589310394620129	18.9823474397942	12	1299	regulation of primary metabolic process	1
GO:0009967	0.975768280214607	0.266031477627471	3.6386485854571	1	249	positive regulation of signal transduction	1
GO:0044249	0.975961755438638	0.63333738370588	26.113514145429	18	1787	cellular biosynthetic process	1
GO:0007389	0.977874379939625	0.399275872473097	7.18961889174655	3	492	pattern specification process	1
GO:0006810	0.978622271093876	0.598561751935985	21.6419219078794	14	1481	transport	1
GO:0031323	0.978632769444806	0.55714106504422	16.7122994652406	10	1202	regulation of cellular metabolic process	1
GO:1901576	0.978937607558357	0.625263455172089	26.376548982932	18	1805	organic substance biosynthetic process	1
GO:0016477	0.979802600720974	0.253380893300248	3.81400514379238	1	261	cell migration	1
GO:0065003	0.981209727052316	0.33337481333997	5.75754033200842	2	394	macromolecular complex assembly	1
GO:0048870	0.98127991776139	0.248447961046865	3.88707037643208	1	266	cell motility	1
GO:0042221	0.98157417273326	0.481484208201428	11.7635024549918	6	805	response to chemical	1
GO:1901362	0.981661129956378	0.534806853079037	15.730153162633	9	1085	organic cyclic compound biosynthetic process	1
GO:0006355	0.981758333002243	0.480819327731092	11.7781155015198	6	806	regulation of transcription, DNA-templated	1
GO:1903506	0.981758333002243	0.480819327731092	11.7781155015198	6	806	regulation of nucleic acid-templated transcription	1
GO:2001141	0.981758333002243	0.480819327731092	11.7781155015198	6	806	regulation of RNA biosynthetic process	1
GO:0044708	0.982173285534065	0.329843146916318	5.81599251812018	2	398	single-organism behavior	1
GO:0022008	0.982702006635002	0.567330549951058	19.5960953939677	12	1341	neurogenesis	1
GO:0071822	0.982741404320196	0.421501085300581	9.01624970773907	4	617	protein complex subunit organization	1
GO:0023056	0.983423772292311	0.240931111898854	4.0039747486556	1	274	positive regulation of signaling	1
GO:0051674	0.983423772292311	0.240931111898854	4.0039747486556	1	274	localization of cell	1
GO:1902531	0.983423772292311	0.240931111898854	4.0039747486556	1	274	regulation of intracellular signal transduction	1
GO:0051276	0.983588658100446	0.378659820118645	7.55494505494505	3	517	chromosome organization	1
GO:0000226	0.983746201885292	0.323831426899877	5.91828384381576	2	405	microtubule cytoskeleton organization	1
GO:0044712	0.984638069203895	0.236452773265259	4.0770399812953	1	279	single-organism catabolic process	1
GO:0048584	0.984747343960753	0.235973115137347	4.08168316831683	1	291	positive regulation of response to stimulus	1
GO:0010647	0.985098698159512	0.234706221198157	4.10626607435118	1	281	positive regulation of cell communication	1
GO:0070887	0.985545622314392	0.23298444291924	4.13549216740706	1	283	cellular response to chemical stimulus	1
GO:0009058	0.985569757751134	0.60366607481723	27.107201309329	18	1855	biosynthetic process	1
GO:0007610	0.986963664779826	0.364285055208686	7.83259293897592	3	536	behavior	1
GO:0019219	0.986986481573572	0.480662224988103	13.6339724105682	7	933	regulation of nucleobase-containing compound metabolic process	1
GO:0044265	0.987007666392317	0.227145886817725	4.23778349310264	1	290	cellular macromolecule catabolic process	1
GO:0048646	0.987432090429477	0.362108514803034	7.87643207855974	3	539	anatomical structure formation involved in morphogenesis	1
GO:0051301	0.987961211372887	0.223145709896862	4.31084872574234	1	295	cell division	1
GO:0009057	0.987990239389352	0.222952894563064	4.31078546307151	1	309	macromolecule catabolic process	1
GO:0034641	0.988089458331654	0.614544350264824	32.0902501753566	22	2196	cellular nitrogen compound metabolic process	1
GO:0006351	0.988243837649047	0.453721702204013	12.4064765022212	6	849	transcription, DNA-templated	1
GO:0097659	0.988243837649047	0.453721702204013	12.4064765022212	6	849	nucleic acid-templated transcription	1
GO:0032774	0.988604725704351	0.451933965075392	12.450315641805	6	852	RNA biosynthetic process	1
GO:0010468	0.98942262700381	0.486866590912834	15.2852466682254	8	1046	regulation of gene expression	1
GO:0002165	0.989671575545074	0.350899857448325	8.11024082300678	3	555	instar larval or pupal development	1
GO:0006928	0.990526670859815	0.346197835713657	8.21253214870236	3	562	movement of cell or subcellular component	1
GO:0040011	0.990643162543117	0.345535714285714	8.2271451952303	3	563	locomotion	1
GO:0031328	0.990743919182599	0.210292166402165	4.56016889514426	1	324	positive regulation of cellular biosynthetic process	1
GO:0051171	0.990830061550834	0.439373115143126	12.7338479809976	6	901	regulation of nitrogen compound metabolic process	1
GO:0044700	0.991000149312404	0.550157027256264	23.1762917933131	14	1586	single organism signaling	1
GO:0030182	0.991073109591644	0.413266407599309	11.3543371522095	5	777	neuron differentiation	1
GO:0003002	0.991088741154612	0.289670441347271	6.57587093757307	2	450	regionalization	1
GO:0007154	0.991124892267913	0.557723978919631	24.418400748188	15	1671	cell communication	1
GO:0023052	0.991153558379731	0.549297709399361	23.205517886369	14	1588	signaling	1
GO:0048583	0.991253369546827	0.341380859667515	8.28684779995191	3	610	regulation of response to stimulus	1
GO:0009966	0.991265007435329	0.341775464511064	8.30388940955951	3	581	regulation of signal transduction	1
GO:0008283	0.991526904307903	0.206370204538516	4.64694879588497	1	318	cell proliferation	1
GO:0051252	0.991687567538014	0.434730056406124	12.8887070376432	6	882	regulation of RNA metabolic process	1
GO:0050794	0.992220147330533	0.617190318643443	39.6598082768296	28	2714	regulation of cellular process	1
GO:0007423	0.992525466409482	0.281043331040686	6.76584054243629	2	463	sensory organ development	1
GO:0007399	0.992989307103335	0.528863358131651	22.3579611877484	13	1530	nervous system development	1
GO:2000112	0.993215731947873	0.424430777897751	13.1663549216741	6	901	regulation of cellular macromolecule biosynthetic process	1
GO:0010556	0.993360250787976	0.423372024395042	13.19558101473	6	903	regulation of macromolecule biosynthetic process	1
GO:0000278	0.993483201013134	0.327312199059256	8.65092354454057	3	592	mitotic cell cycle	1
GO:0007267	0.99365040684737	0.273500747692466	6.94119710077157	2	475	cell-cell signaling	1
GO:0006811	0.993665590385014	0.194244431643625	4.92459667991583	1	337	ion transport	1
GO:0007017	0.994228757170836	0.269275067750677	7.04348842646715	2	482	microtubule-based process	1
GO:0007472	0.994396956860669	0.189539572393098	5.04150105213935	1	345	wing disc morphogenesis	1
GO:0007049	0.994848441326887	0.386114494518879	12.0703764320786	5	826	cell cycle	1
GO:0050877	0.994889916636404	0.186152073732719	5.12917933130699	1	351	neurological system process	1
GO:0048477	0.994938047193717	0.315755471210531	8.94318447509937	3	612	oogenesis	1
GO:0065007	0.995331976571788	0.611760579845686	47.2001402852467	34	3230	biological regulation	1
GO:0007292	0.995369139871696	0.311887907174792	9.04547580079495	3	619	female gamete generation	1
GO:0006629	0.995410887201642	0.182343905304057	5.23147065700257	1	358	lipid metabolic process	1
GO:0009791	0.995485672642674	0.310798981378322	9.07470189385083	3	621	post-embryonic development	1
GO:0016310	0.995552325553694	0.258402984831452	7.32113631049801	2	501	phosphorylation	1
GO:0010604	0.995732274837577	0.25676157159978	7.36497545008183	2	504	positive regulation of macromolecule metabolic process	1
GO:0007444	0.996027240052458	0.305458389892451	9.22083235913023	3	631	imaginal disc development	1
GO:0000280	0.99606499082097	0.177155664938033	5.37760112228197	1	368	nuclear division	1
GO:0019637	0.996125078305379	0.176652349228612	5.39221416880991	1	369	organophosphate metabolic process	1
GO:0048699	0.996177458461317	0.372983077528532	12.450315641805	5	852	generation of neurons	1
GO:0051128	0.996273986515623	0.302851371299821	9.29389759176993	3	636	regulation of cellular component organization	1
GO:1903047	0.996578569979283	0.248328467840663	7.59878419452887	2	520	mitotic cell cycle process	1
GO:0006725	0.996642959137056	0.521729595015576	27.2357142857143	16	1891	cellular aromatic compound metabolic process	1
GO:0035556	0.996672095520183	0.247310819262039	7.62801028758476	2	522	intracellular signal transduction	1
GO:0051179	0.996777969113647	0.520570450204368	27.3263970072481	16	1870	localization	1
GO:0048285	0.996778895123081	0.170819185059423	5.5675707271452	1	381	organelle fission	1
GO:0044248	0.996851728916605	0.245298827034072	7.68646247369652	2	526	cellular catabolic process	1
GO:0048609	0.996862517926057	0.364824459876543	12.69873743278	5	869	multicellular organismal reproductive process	1
GO:0034654	0.997128878791801	0.386364617789562	14.3061725508534	6	979	nucleobase-containing compound biosynthetic process	1
GO:0048731	0.997471136479402	0.531412520634019	31.3449848024316	19	2145	system development	1
GO:0060429	0.997493563123676	0.381043381819733	14.4815291091887	6	991	epithelium development	1
GO:0044703	0.997633367626054	0.353838213213213	13.0494505494505	5	893	multi-organism reproductive process	1
GO:1901360	0.998019959926162	0.501588253211559	28.0710772833724	16	1949	organic cyclic compound metabolic process	1
GO:0007281	0.998027501143692	0.279325513196481	10.009936871639	3	685	germ cell development	1
GO:0048468	0.998151908112872	0.439214707075751	20.5021042787	10	1403	cell development	1
GO:0022402	0.998270465497455	0.274933668151237	10.1560673369184	3	695	cell cycle process	1
GO:0003008	0.998489755136365	0.150387247161441	6.28361000701426	1	430	system process	1
GO:0043933	0.998532364477713	0.33679058908046	13.6339724105682	5	933	macromolecular complex subunit organization	1
GO:0016070	0.998643250056692	0.414123671247083	19.5668693009119	9	1339	RNA metabolic process	1
GO:0045165	0.998686562805397	0.147131389011636	6.41512742576572	1	439	cell fate commitment	1
GO:2000026	0.998803407498383	0.145034147050276	6.50280570493336	1	445	regulation of multicellular organismal development	1
GO:0022414	0.998805549954886	0.329982363315697	13.8823942015431	5	950	reproductive process	1
GO:0007560	0.998875513732806	0.143667194700461	6.56125789104513	1	449	imaginal disc morphogenesis	1
GO:0048563	0.998875513732806	0.143667194700461	6.56125789104513	1	449	post-embryonic organ morphogenesis	1
GO:0035220	0.99897566787527	0.141661929799631	6.64893617021277	1	455	wing disc development	1
GO:0006464	0.998993173406983	0.324556830031283	14.0869768529343	5	964	cellular protein modification process	1
GO:0036211	0.998993173406983	0.324556830031283	14.0869768529343	5	964	protein modification process	1
GO:0022412	0.99908648488962	0.255505095259194	10.8574935702595	3	743	cellular process involved in reproduction in multicellular organism	1
GO:0048707	0.999095568039919	0.139069264069264	6.76584054243629	1	463	instar larval or pupal morphogenesis	1
GO:0051239	0.999163133542992	0.205514773594338	9.06008884732289	2	620	regulation of multicellular organismal process	1
GO:0035295	0.999179619462475	0.252509424037871	10.974397942483	3	751	tube development	1
GO:0009886	0.999226039177319	0.135952022963368	6.91197100771569	1	473	post-embryonic morphogenesis	1
GO:0065008	0.999260014640099	0.315252371273713	14.4523030161328	5	989	regulation of biological quality	1
GO:0009888	0.999264628530486	0.339480379307686	16.0158989946224	6	1096	tissue development	1
GO:0010467	0.999266969993261	0.432382352001534	24.4622398877718	12	1674	gene expression	1
GO:0019953	0.999284289138758	0.285029623759387	12.8594809445873	4	880	sexual reproduction	1
GO:0002009	0.999295283281741	0.201290489095367	9.23544540565817	2	632	morphogenesis of an epithelium	1
GO:0007552	0.999337817609063	0.132964127961451	7.05810147299509	1	483	metamorphosis	1
GO:0048513	0.99937862347759	0.355292745312983	17.7256254383914	7	1213	organ development	1
GO:0007010	0.999380748558168	0.198226395409494	9.36696282440963	2	641	cytoskeleton organization	1
GO:0009653	0.999397112589481	0.415033653315679	23.3954874912322	11	1601	anatomical structure morphogenesis	1
GO:0003006	0.999406951581016	0.243894929075002	11.3251110591536	3	775	developmental process involved in reproduction	1
GO:0048729	0.999440114373635	0.195902237660147	9.46925415010521	2	648	tissue morphogenesis	1
GO:0043412	0.999451198716673	0.306754298941799	14.8030161328034	5	1013	macromolecule modification	1
GO:0090304	0.999472787064055	0.398445148286784	22.211830722469	10	1520	nucleic acid metabolic process	1
GO:0007276	0.999482377820112	0.240461615865163	11.471241524433	3	785	gamete generation	1
GO:0009790	0.999537777615388	0.126541041200894	7.39420154313771	1	506	embryo development	1
GO:0060562	0.999572583879589	0.12522137887413	7.46726677577741	1	511	epithelial tube morphogenesis	1
GO:0048569	0.999585766800923	0.124700730846774	7.49649286883329	1	513	post-embryonic organ development	1
GO:0048869	0.999592479169501	0.459129319840286	31.6956979191022	17	2169	cellular developmental process	1
GO:0030154	0.999603695085621	0.450932943314276	30.4828150572831	16	2086	cell differentiation	1
GO:0046483	0.999604631383354	0.424204421532666	26.6019906323185	13	1847	heterocycle metabolic process	1
GO:0035239	0.999733067143349	0.11781660692951	7.90565817161562	1	541	tube morphogenesis	1
GO:0034645	0.999761944922356	0.347155208005965	20.3851999064765	8	1395	cellular macromolecule biosynthetic process	1
GO:0044702	0.99976374153331	0.222454522362688	12.3041851765256	3	842	single organism reproductive process	1
GO:0006796	0.999770216627698	0.22186702013606	12.3334112695815	3	844	phosphate-containing compound metabolic process	1
GO:0006139	0.999777403868028	0.398949239896922	26.0696750058452	12	1784	nucleobase-containing compound metabolic process	1
GO:0009059	0.999783608957369	0.344772232944276	20.5021042787	8	1403	macromolecule biosynthetic process	1
GO:0022607	0.999794427036154	0.219544690957539	12.450315641805	3	852	cellular component assembly	1
GO:0006793	0.999802847652059	0.218685061186793	12.4941547813888	3	855	phosphorus metabolic process	1
GO:0007275	0.999819065884569	0.462405422446406	37.7454991816694	21	2583	multicellular organismal development	1
GO:0032501	0.999848524328721	0.491638741687448	47.3024316109423	29	3237	multicellular organismal process	1
GO:0044267	0.999852583971118	0.350724194206446	22.4041881141788	9	1557	cellular protein metabolic process	1
GO:0019538	0.999883395423985	0.266622080125277	16.3762651821862	5	1269	protein metabolic process	1
GO:0009887	0.999892764453633	0.164315477146866	11.1205284077624	2	761	organ morphogenesis	1
GO:0048856	0.999894389548432	0.459431195901784	40.8873041851765	23	2798	anatomical structure development	1
GO:0050789	0.999903162563765	0.443091839482898	38.3058345289335	21	2786	regulation of biological process	1
GO:0044767	0.99991867269505	0.466276196272904	44.7597615150807	26	3063	single-organism developmental process	1
GO:0044085	0.999930592388775	0.199244060475162	13.5755202244564	3	929	cellular component biogenesis	1
GO:0050793	0.999937686695414	0.0994921396488363	9.25005845218611	1	633	regulation of developmental process	1
GO:0032502	0.999943963750227	0.457971643518519	45.2712181435586	26	3098	developmental process	1
GO:0044237	0.999952589940429	0.478917400953135	54.4774374561609	34	3728	cellular metabolic process	1
GO:1902589	0.999975207818957	0.214626262626263	16.4981295300444	4	1129	single-organism organelle organization	1
GO:0044707	0.999993945027793	0.397116359947834	43.4007481879822	22	2970	single-multicellular organism process	1
GO:0044260	0.999995166530226	0.38272045697965	41.2234042553191	20	2821	cellular macromolecule metabolic process	1
GO:0016043	0.999996778181838	0.342556818181818	35.2905073649754	15	2415	cellular component organization	1
GO:0071840	0.999998507889007	0.330875831485588	36.1672901566519	15	2475	cellular component organization or biogenesis	1
GO:0006996	0.999999710701228	0.184336121836122	22.7817395370587	5	1559	organelle organization	1
GO:0044763	0.999999977516502	0.360347817018004	66.8928276999176	38	4773	single-organism cellular process	1
GO:0044699	0.999999999203948	0.339782864188968	85.0479307926116	53	5820	single-organism process	1
GO:0009987	0.999999999993661	0.296109909610159	88.613514145429	53	6064	cellular process	1
