GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	padj
GO:0051704	0.583667594505365	0.971287393162393	15.3770166004209	15	1185	multi-organism process	1
GO:0044087	0.583721176454863	0.996360989810771	3.01052139350012	3	232	regulation of cellular component biogenesis	1
GO:0009581	0.584604438644954	1.15385674931129	0.869417816226327	1	67	detection of external stimulus	1
GO:0009582	0.584604438644954	1.15385674931129	0.869417816226327	1	67	detection of abiotic stimulus	1
GO:0031032	0.584604438644954	1.15385674931129	0.869417816226327	1	67	actomyosin structure organization	1
GO:0035114	0.584783847639849	0.976621234903235	5.11269581482347	5	394	imaginal disc-derived appendage morphogenesis	1
GO:0051179	0.586159695341326	0.971545205112762	22.5023629489603	22	1780	localization	1
GO:0007267	0.586623477375211	0.97155041120926	6.16378302548515	6	475	cell-cell signaling	1
GO:0010259	0.586976521742454	1.02136567945324	1.95943418283844	2	151	multicellular organismal aging	1
GO:0035107	0.589344381541233	0.9713844520581	5.1386485854571	5	396	appendage morphogenesis	1
GO:0034504	0.590037325096045	1.13649932157395	0.882394201543138	1	68	protein localization to nucleus	1
GO:0048737	0.593878304147333	0.966200969801719	5.16460135609072	5	398	imaginal disc-derived appendage development	1
GO:0007416	0.594187363881708	1.00759462907832	1.98538695347206	2	153	synapse assembly	1
GO:0007528	0.594187363881708	1.00759462907832	1.98538695347206	2	153	neuromuscular junction development	1
GO:0040014	0.595399787612465	1.11965240641711	0.895370586859949	1	69	regulation of multicellular organism growth	1
GO:0098771	0.595399787612465	1.11965240641711	0.895370586859949	1	69	inorganic ion homeostasis	1
GO:0007143	0.600692730874105	1.10329380764163	0.908346972176759	1	70	female meiotic division	1
GO:0007274	0.600692730874105	1.10329380764163	0.908346972176759	1	70	neuromuscular synaptic transmission	1
GO:0030111	0.600692730874105	1.10329380764163	0.908346972176759	1	70	regulation of Wnt signaling pathway	1
GO:0055080	0.600692730874105	1.10329380764163	0.908346972176759	1	70	cation homeostasis	1
GO:0070201	0.600692730874105	1.10329380764163	0.908346972176759	1	70	regulation of establishment of protein localization	1
GO:0007167	0.601183035344737	0.970212765957447	3.08837970540098	3	238	enzyme linked receptor protein signaling pathway	1
GO:0007568	0.601305044170372	0.994183606164178	2.01133972410568	2	155	aging	1
GO:0040011	0.602300676284906	0.954776563364693	7.30570493336451	7	563	locomotion	1
GO:0048736	0.602864983761301	0.955990684853381	5.21650689735796	5	402	appendage development	1
GO:0009987	0.603819116641642	0.970172827506606	78.688800561141	78	6064	cellular process	1
GO:0010631	0.60482893577114	0.987608721553676	2.02431610942249	2	156	epithelial cell migration	1
GO:0007028	0.605917048044423	1.0874025974026	0.92132335749357	1	71	cytoplasm organization	1
GO:0007435	0.605917048044423	1.0874025974026	0.92132335749357	1	71	salivary gland morphogenesis	1
GO:0022612	0.605917048044423	1.0874025974026	0.92132335749357	1	71	gland morphogenesis	1
GO:0032386	0.605917048044423	1.0874025974026	0.92132335749357	1	71	regulation of intracellular transport	1
GO:0046148	0.605917048044423	1.0874025974026	0.92132335749357	1	71	pigment biosynthetic process	1
GO:0050803	0.608329529496749	0.981118674163954	2.0372924947393	2	157	regulation of synapse structure or activity	1
GO:0090132	0.608329529496749	0.981118674163954	2.0372924947393	2	157	epithelium migration	1
GO:0018958	0.611073620915703	1.0719590268886	0.934299742810381	1	72	phenol-containing compound metabolic process	1
GO:0035264	0.611073620915703	1.0719590268886	0.934299742810381	1	72	multicellular organism growth	1
GO:0071363	0.611073620915703	1.0719590268886	0.934299742810381	1	72	cellular response to growth factor stimulus	1
GO:0007169	0.615260849837748	0.968386606673289	2.06324526537292	2	159	transmembrane receptor protein tyrosine kinase signaling pathway	1
GO:0070848	0.616163320052505	1.05694444444444	0.947276128127192	1	73	response to growth factor	1
GO:1901576	0.619796377352387	0.950912698952061	21.851668435326	21	1732	organic substance biosynthetic process	1
GO:0051241	0.62209909508477	0.955974842767296	2.08919803600655	2	161	negative regulation of multicellular organismal process	1
GO:0071705	0.62209909508477	0.955974842767296	2.08919803600655	2	161	nitrogen compound transport	1
GO:0006897	0.625700042153855	0.930795252565793	4.28220715454758	4	330	endocytosis	1
GO:0007286	0.626145524090441	1.02813267813268	0.973228898760814	1	75	spermatid development	1
GO:0008298	0.626145524090441	1.02813267813268	0.973228898760814	1	75	intracellular mRNA localization	1
GO:0016042	0.626145524090441	1.02813267813268	0.973228898760814	1	75	lipid catabolic process	1
GO:0017038	0.626145524090441	1.02813267813268	0.973228898760814	1	75	protein import	1
GO:0043086	0.626145524090441	1.02813267813268	0.973228898760814	1	75	negative regulation of catalytic activity	1
GO:0051705	0.628844411988798	0.94387144566642	2.11515080664017	2	163	multi-organism behavior	1
GO:0035152	0.63103971524812	1.01430303030303	0.986205284077625	1	76	regulation of tube architecture, open tracheal system	1
GO:0001667	0.632182282993686	0.937931815607657	2.12812719195698	2	164	ameboidal-type cell migration	1
GO:0090130	0.632182282993686	0.937931815607657	2.12812719195698	2	164	tissue migration	1
GO:0009314	0.635497001220761	0.93206506444532	2.14110357727379	2	165	response to radiation	1
GO:0048608	0.637331402753066	0.996783033480281	1.00315678709225	1	78	reproductive structure development	1
GO:0015711	0.637374889882819	0.996663886572143	1.00327408793265	1	78	organic anion transport	1
GO:0040007	0.641907743167401	0.912480109115708	5.45008183306056	5	420	growth	1
GO:0006811	0.642249623171131	0.910443153433808	4.37304185176526	4	337	ion transport	1
GO:0051093	0.645302584713196	0.914888913451973	2.18003273322422	2	168	negative regulation of developmental process	1
GO:0030097	0.645344538698784	0.974941724941725	1.02513444002806	1	79	hemopoiesis	1
GO:0045995	0.645344538698784	0.974941724941725	1.02513444002806	1	79	regulation of embryonic development	1
GO:0048589	0.646891120466492	0.904784488771098	4.39899462239888	4	339	developmental growth	1
GO:0044765	0.652554960485246	0.925408906882591	17.0769230769231	16	1316	single-organism transport	1
GO:0050795	0.654574331874512	0.950340909090909	1.05108721066168	1	81	regulation of behavior	1
GO:0050801	0.654574331874512	0.950340909090909	1.05108721066168	1	81	ion homeostasis	1
GO:0007178	0.659099558967859	0.938496071829405	1.06406359597849	1	82	transmembrane receptor protein serine/threonine kinase signaling pathway	1
GO:0007472	0.660580771766956	0.888206758571546	4.47685293429974	4	345	wing disc morphogenesis	1
GO:0003008	0.662564732347786	0.889900110987791	5.57984568622866	5	430	system process	1
GO:0007314	0.663566030751921	0.926940133037694	1.0770399812953	1	83	oocyte anterior/posterior axis specification	1
GO:0016477	0.663622103690671	0.881244616709733	3.38683656768763	3	261	cell migration	1
GO:1901362	0.665855850111401	0.911139852026552	14.0923544540566	13	1086	organic cyclic compound biosynthetic process	1
GO:0048515	0.667974503256529	0.91566265060241	1.09001636661211	1	84	spermatid differentiation	1
GO:0060627	0.667974503256529	0.91566265060241	1.09001636661211	1	84	regulation of vesicle-mediated transport	1
GO:0019748	0.671999540910056	0.905443504662763	1.10205992509363	1	88	secondary metabolic process	1
GO:0050877	0.673914888188699	0.872202321635379	4.55471124620061	4	351	neurological system process	1
GO:0048870	0.676232492361493	0.863962822137727	3.45171849427169	3	266	cell motility	1
GO:0008358	0.680859341520462	0.883403805496829	1.12894552256254	1	87	maternal determination of anterior/posterior axis, embryo	1
GO:0002520	0.689172669606435	0.863119834710744	1.15489829319617	1	89	immune system development	1
GO:0007422	0.689172669606435	0.863119834710744	1.15489829319617	1	89	peripheral nervous system development	1
GO:0048534	0.689172669606435	0.863119834710744	1.15489829319617	1	89	hematopoietic or lymphoid organ development	1
GO:0006732	0.693248491658849	0.853319713993871	1.16787467851298	1	90	coenzyme metabolic process	1
GO:0007498	0.693248491658849	0.853319713993871	1.16787467851298	1	90	mesoderm development	1
GO:0051674	0.695689138808891	0.837638376383764	3.55552957680617	3	274	localization of cell	1
GO:0007018	0.697271343434117	0.843737373737374	1.18085106382979	1	91	microtubule-based movement	1
GO:0007349	0.697271343434117	0.843737373737374	1.18085106382979	1	91	cellularization	1
GO:0048066	0.701241907167877	0.834365634365634	1.1938274491466	1	92	developmental pigmentation	1
GO:0051239	0.70305097313806	0.859737733718158	8.04535889642273	7	620	regulation of multicellular organismal process	1
GO:0042325	0.705455475241605	0.814540791161093	2.43956043956044	2	188	regulation of phosphorylation	1
GO:0090066	0.705455475241605	0.814540791161093	2.43956043956044	2	188	regulation of anatomical structure size	1
GO:0048667	0.707138536331255	0.841791610512129	5.87830254851531	5	453	cell morphogenesis involved in neuron differentiation	1
GO:0051146	0.70902885602688	0.81622678396872	1.21978021978022	1	94	striated muscle cell differentiation	1
GO:0035220	0.710817297710458	0.837840670859539	5.90425531914894	5	455	wing disc development	1
GO:0007155	0.71104711459139	0.805597690463375	2.46565869667135	2	193	cell adhesion	1
GO:0006260	0.712846562525819	0.807446808510638	1.23275660509703	1	95	DNA replication	1
GO:0048639	0.716614623946747	0.798851674641148	1.24573299041384	1	96	positive regulation of developmental growth	1
GO:0006790	0.720333680076082	0.790435606060606	1.25870937573065	1	97	sulfur compound metabolic process	1
GO:0018130	0.721916650611958	0.866619866619867	13.5992518120178	12	1048	heterocycle biosynthetic process	1
GO:0050793	0.723570303965929	0.840485991644139	8.21405190554127	7	633	regulation of developmental process	1
GO:0007617	0.724004362529854	0.782193064667291	1.27168576104746	1	98	mating behavior	1
GO:0051186	0.727627294857099	0.774118738404453	1.28466214636427	1	99	cofactor metabolic process	1
GO:0007447	0.731203092641944	0.766207529843894	1.29763853168108	1	100	imaginal disc pattern formation	1
GO:0035218	0.731203092641944	0.766207529843894	1.29763853168108	1	100	leg disc development	1
GO:0043473	0.731203092641944	0.766207529843894	1.29763853168108	1	100	pigmentation	1
GO:0098609	0.731203092641944	0.766207529843894	1.29763853168108	1	100	cell-cell adhesion	1
GO:0007275	0.732226543496954	0.894499412225705	33.5180032733224	31	2583	multicellular organismal development	1
GO:0007507	0.734732363604417	0.758454545454545	1.3106149169979	1	101	heart development	1
GO:0007618	0.734732363604417	0.758454545454545	1.3106149169979	1	101	mating	1
GO:0051606	0.734732363604417	0.758454545454545	1.3106149169979	1	101	detection of stimulus	1
GO:0072358	0.734732363604417	0.758454545454545	1.3106149169979	1	101	cardiovascular system development	1
GO:0072359	0.734732363604417	0.758454545454545	1.3106149169979	1	101	circulatory system development	1
GO:0045944	0.734807275274225	0.768034275601919	2.58230067804536	2	199	positive regulation of transcription from RNA polymerase II promoter	1
GO:0007431	0.738215707699994	0.750855085508551	1.32359130231471	1	102	salivary gland development	1
GO:0008593	0.738215707699994	0.750855085508551	1.32359130231471	1	102	regulation of Notch signaling pathway	1
GO:0035272	0.738215707699994	0.750855085508551	1.32359130231471	1	102	exocrine system development	1
GO:0048565	0.738215707699994	0.750855085508551	1.32359130231471	1	102	digestive tract development	1
GO:0055123	0.738215707699994	0.750855085508551	1.32359130231471	1	102	digestive system development	1
GO:0034654	0.738770679143175	0.849431818181818	12.7038812251578	11	979	nucleobase-containing compound biosynthetic process	1
GO:0022607	0.739335709852352	0.838812886142983	10.5405975395431	9	833	cellular component assembly	1
GO:0002252	0.741653717217895	0.743404634581105	1.33656768763152	1	103	immune effector process	1
GO:0007166	0.742834718576099	0.813718411552347	7.26677577741408	6	560	cell surface receptor signaling pathway	1
GO:0006928	0.745949437495697	0.810585817060637	7.2927285480477	6	562	movement of cell or subcellular component	1
GO:0035120	0.748177299853968	0.784559968847352	5.03483750292261	4	388	post-embryonic appendage morphogenesis	1
GO:0051493	0.748396063927443	0.728933566433566	1.36252045826514	1	105	regulation of cytoskeleton organization	1
GO:0006913	0.751701548233757	0.721904761904762	1.37549684358195	1	106	nucleocytoplasmic transport	1
GO:0051169	0.751701548233757	0.721904761904762	1.37549684358195	1	106	nuclear transport	1
GO:0042048	0.754963992379834	0.715008576329331	1.38847322889876	1	107	olfactory behavior	1
GO:0048878	0.758851246736285	0.706846755011893	1.40414568450638	1	110	chemical homeostasis	1
GO:0008360	0.761361974648553	0.701599326599327	1.41442599953238	1	109	regulation of cell shape	1
GO:0030162	0.761361974648553	0.701599326599327	1.41442599953238	1	109	regulation of proteolysis	1
GO:0042692	0.761361974648553	0.701599326599327	1.41442599953238	1	109	muscle cell differentiation	1
GO:0007623	0.761511718925649	0.701287770389698	1.41503917670448	1	110	circadian rhythm	1
GO:1901137	0.763981971950404	0.722883104341337	2.73801730184709	2	211	carbohydrate derivative biosynthetic process	1
GO:0010562	0.764498602335233	0.695079232693912	1.42740238484919	1	110	positive regulation of phosphorus metabolic process	1
GO:0045937	0.764498602335233	0.695079232693912	1.42740238484919	1	110	positive regulation of phosphate metabolic process	1
GO:0032502	0.767697340955164	0.879124469127736	40.20084171148	37	3098	developmental process	1
GO:0007424	0.773076360228671	0.708963259680407	2.78992284311433	2	215	open tracheal system development	1
GO:0007635	0.77366542359796	0.676217532467532	1.46633154079963	1	113	chemosensory behavior	1
GO:0045927	0.77366542359796	0.676217532467532	1.46633154079963	1	113	positive regulation of growth	1
GO:0048477	0.77446860115255	0.733539094650206	4.03361954287096	3	327	oogenesis	1
GO:0050808	0.775302210990948	0.705564606019035	2.80289922843114	2	216	synapse organization	1
GO:0009266	0.776641746069305	0.670152855993564	1.47930792611644	1	114	response to temperature stimulus	1
GO:0044705	0.776641746069305	0.670152855993564	1.47930792611644	1	114	multi-organism reproductive behavior	1
GO:0019098	0.779579277607967	0.664194577352472	1.49228431143325	1	115	reproductive behavior	1
GO:0019220	0.779697381153386	0.69886170574244	2.82885199906476	2	218	regulation of phosphate metabolic process	1
GO:0051174	0.779697381153386	0.69886170574244	2.82885199906476	2	218	regulation of phosphorus metabolic process	1
GO:0048666	0.783269718055672	0.783409143251958	8.75906008884732	7	675	neuron development	1
GO:0009653	0.786190672195141	0.838750433028346	20.7751928922142	18	1601	anatomical structure morphogenesis	1
GO:1902578	0.78652904873728	0.832267861772658	18.6470657002572	16	1437	single-organism localization	1
GO:0009267	0.788164104968112	0.646930846930847	1.53121346738368	1	118	cellular response to starvation	1
GO:0031669	0.790951419376427	0.641371340523883	1.54418985270049	1	119	cellular response to nutrient levels	1
GO:0060541	0.794498490904724	0.676348377010738	2.91968669628244	2	225	respiratory system development	1
GO:0031668	0.796417470690504	0.630530303030303	1.57014262333411	1	121	cellular response to extracellular stimulus	1
GO:0048598	0.796540514451957	0.673247051114024	2.93266308159925	2	226	embryonic morphogenesis	1
GO:0016049	0.801741853804631	0.620044709388972	1.59609539396773	1	123	cell growth	1
GO:1901564	0.808050064271774	0.777495613630067	11.2744542772861	9	893	organonitrogen compound metabolic process	1
GO:0072594	0.809470735979273	0.604945454545455	1.63502454991817	1	126	establishment of protein localization to organelle	1
GO:0019438	0.810281789807797	0.789932170542636	13.5343698854337	11	1043	aromatic compound biosynthetic process	1
GO:0071496	0.811980079632132	0.60007215007215	1.64800093523498	1	127	cellular response to external stimulus	1
GO:0007005	0.814456668116864	0.595275590551181	1.66097732055179	1	128	mitochondrion organization	1
GO:1901360	0.815683746773354	0.828045314299938	25.4726443768997	22	1963	organic cyclic compound metabolic process	1
GO:0007476	0.816117454982736	0.678504672897196	4.34752104770814	3	338	imaginal disc-derived wing morphogenesis	1
GO:0016071	0.817615005846533	0.67650984317651	4.36006546644844	3	336	mRNA metabolic process	1
GO:0022412	0.824308915295021	0.693428032005754	5.64953440561132	4	458	cellular process involved in reproduction in multicellular organism	1
GO:0044237	0.824364207733814	0.841610619715822	42.0611369324276	38	3565	cellular metabolic process	1
GO:0007268	0.82862779174174	0.624462293958658	3.15326163198504	2	243	synaptic transmission	1
GO:0006403	0.828651692755402	0.568010936431989	1.73883563245265	1	134	RNA localization	1
GO:0000377	0.832090743546043	0.619171669120701	3.17921440261866	2	245	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	1
GO:0000398	0.832090743546043	0.619171669120701	3.17921440261866	2	245	mRNA splicing, via spliceosome	1
GO:1903506	0.833240380654212	0.744093242815777	10.4589665653495	8	806	regulation of nucleic acid-templated transcription	1
GO:2001141	0.833240380654212	0.744093242815777	10.4589665653495	8	806	regulation of RNA biosynthetic process	1
GO:0007610	0.833469986498939	0.702839071882884	6.95534252981061	5	536	behavior	1
GO:0000375	0.833798704670197	0.616558881034742	3.19219078793547	2	246	RNA splicing, via transesterification reactions	1
GO:0048812	0.834676416313727	0.701429280749042	6.96831891512743	5	537	neuron projection morphogenesis	1
GO:0043900	0.835340135669461	0.555280748663102	1.77776478840309	1	137	regulation of multi-organism process	1
GO:0022603	0.835491137349398	0.613967421831118	3.20516717325228	2	247	regulation of anatomical structure morphogenesis	1
GO:2000026	0.836609358475636	0.678322419310403	5.77449146598083	4	445	regulation of multicellular organismal development	1
GO:0008610	0.836670913553081	0.552757793764988	1.78563070442312	1	140	lipid biosynthetic process	1
GO:0007444	0.837442251723871	0.714788571428571	8.18809913490765	6	631	imaginal disc development	1
GO:0006605	0.837511603525074	0.551161247511612	1.7907411737199	1	138	protein targeting	1
GO:0010256	0.837511603525074	0.551161247511612	1.7907411737199	1	138	endomembrane system organization	1
GO:0000902	0.838297599874497	0.727487896718666	9.36895019873743	7	722	cell morphogenesis	1
GO:0007015	0.839654689552725	0.547101449275362	1.80371755903671	1	139	actin filament organization	1
GO:0007517	0.839654689552725	0.547101449275362	1.80371755903671	1	139	muscle organ development	1
GO:0051336	0.839654689552725	0.547101449275362	1.80371755903671	1	139	regulation of hydrolase activity	1
GO:2000112	0.84012515272211	0.746933526773938	11.6917231704466	9	901	regulation of cellular macromolecule biosynthetic process	1
GO:0007560	0.84172091803235	0.671889110574399	5.82639700724807	4	449	imaginal disc morphogenesis	1
GO:0048563	0.84172091803235	0.671889110574399	5.82639700724807	4	449	post-embryonic organ morphogenesis	1
GO:0007219	0.841769761383937	0.543100065402224	1.81669394435352	1	140	Notch signaling pathway	1
GO:0010556	0.842004558956352	0.74506514015002	11.7176759410802	9	903	regulation of macromolecule biosynthetic process	1
GO:0010623	0.843857181931404	0.539155844155844	1.82967032967033	1	141	developmental programmed cell death	1
GO:0051173	0.844263573615921	0.640392529281418	4.59364040215104	3	354	positive regulation of nitrogen compound metabolic process	1
GO:0030154	0.845572457198019	0.808288899660688	27.0687397708674	23	2086	cell differentiation	1
GO:0048869	0.846474799752956	0.809967044449803	28.1457797521627	24	2169	cellular developmental process	1
GO:0098813	0.847950497591087	0.531434058898848	1.85562310030395	1	143	nuclear chromosome segregation	1
GO:0042981	0.849957095470934	0.5276541640178	1.86859948562076	1	144	regulation of apoptotic process	1
GO:0051960	0.851585648122509	0.589170714157223	3.33493102642039	2	257	regulation of nervous system development	1
GO:0031175	0.853040387920892	0.679572372951384	7.1759410801964	5	553	neuron projection development	1
GO:0000122	0.853891894537852	0.52025078369906	1.89455225625438	1	146	negative regulation of transcription from RNA polymerase II promoter	1
GO:0002165	0.85521426658505	0.676929674099485	7.20189385083002	5	555	instar larval or pupal development	1
GO:0023061	0.855820771762673	0.516625155666252	1.90752864157119	1	147	signal release	1
GO:0008380	0.856129728746049	0.582106535808264	3.37386018237082	2	260	RNA splicing	1
GO:0009628	0.856292140580537	0.623688271604938	4.71042787000234	3	363	response to abiotic stimulus	1
GO:0006508	0.857458215935535	0.692014196983141	8.43465045592705	6	650	proteolysis	1
GO:0048707	0.858579210252926	0.650255533158227	6.00806640168342	4	463	instar larval or pupal morphogenesis	1
GO:0032269	0.859603139248265	0.509520884520885	1.93348141220482	1	149	negative regulation of cellular protein metabolic process	1
GO:0051248	0.859603139248265	0.509520884520885	1.93348141220482	1	149	negative regulation of protein metabolic process	1
GO:0046483	0.860139856516429	0.78815264040685	24.149053074585	20	1861	heterocycle metabolic process	1
GO:0032501	0.861249745070914	0.81921875	42.0045592705167	37	3237	multicellular organismal process	1
GO:0045087	0.861457279824522	0.506040268456376	1.94645779752163	1	150	innate immune response	1
GO:0023057	0.861992956923199	0.572939281462287	3.42576572363806	2	264	negative regulation of signaling	1
GO:0003006	0.862325054477337	0.645082724447804	6.04426170032652	4	490	developmental process involved in reproduction	1
GO:0050896	0.862814280920206	0.803704690831556	31.6494037877017	27	2439	response to stimulus	1
GO:0033365	0.863287151545069	0.502606060606061	1.95943418283844	1	151	protein localization to organelle	1
GO:0048732	0.86509306921477	0.499217338952438	1.97241056815525	1	152	gland development	1
GO:0071495	0.866875343591962	0.495873205741627	1.98538695347206	1	153	cellular response to endogenous stimulus	1
GO:0010648	0.867638913355258	0.564047734013934	3.47767126490531	2	268	negative regulation of cell communication	1
GO:0034622	0.869017238614227	0.561866474246641	3.49064765022212	2	269	cellular macromolecular complex assembly	1
GO:0009886	0.86967666910993	0.635593726959329	6.13783025485153	4	473	post-embryonic morphogenesis	1
GO:1901566	0.871442752491457	0.656639334641246	7.40368587862425	5	584	organonitrogen compound biosynthetic process	1
GO:0006351	0.872745725100989	0.702076815626335	11.0169511339724	8	849	transcription, DNA-templated	1
GO:0097659	0.872745725100989	0.702076815626335	11.0169511339724	8	849	nucleic acid-templated transcription	1
GO:0032774	0.875196725858491	0.699305204067547	11.0558802899228	8	852	RNA biosynthetic process	1
GO:0044802	0.875442665814673	0.479791546033584	2.05026888005611	1	158	single-organism membrane organization	1
GO:0000904	0.876754154213155	0.625974025974026	6.22419845541774	4	488	cell morphogenesis involved in differentiation	1
GO:0048858	0.878367067613931	0.647864598768481	7.50035071311667	5	578	cell projection morphogenesis	1
GO:0007552	0.8800274576508	0.621544104735333	6.26759410801964	4	483	metamorphosis	1
GO:0022604	0.88031837594965	0.470625	2.08919803600655	1	161	regulation of cell morphogenesis	1
GO:0007389	0.881417722853521	0.541938997821351	3.61111111111111	2	290	pattern specification process	1
GO:0033043	0.882099105057248	0.540920080813434	3.62041150339023	2	279	regulation of organelle organization	1
GO:0048856	0.882589029192603	0.794886158294181	36.3079261164368	31	2798	anatomical structure development	1
GO:0031326	0.882942161716822	0.701765329673757	12.3535188216039	9	952	regulation of cellular biosynthetic process	1
GO:0009889	0.883679696985517	0.700928464606181	12.3664952069207	9	953	regulation of biosynthetic process	1
GO:0007059	0.885004882313386	0.461795872838818	2.12812719195698	1	164	chromosome segregation	1
GO:0048468	0.885009273745134	0.708478863061544	13.5232896652111	10	1093	cell development	1
GO:0070727	0.885580475866868	0.581385281385281	5.03483750292261	3	388	cellular macromolecule localization	1
GO:0032990	0.885658216319267	0.638294417562433	7.60416179565116	5	586	cell part morphogenesis	1
GO:0007126	0.886526271832244	0.458924611973392	2.14110357727379	1	165	meiotic nuclear division	1
GO:0030182	0.888147122122456	0.670716783216783	10.082651391162	7	777	neuron differentiation	1
GO:0045893	0.888181886234868	0.531003969028564	3.68529342997428	2	284	positive regulation of transcription, DNA-templated	1
GO:1902680	0.888181886234868	0.531003969028564	3.68529342997428	2	284	positive regulation of RNA biosynthetic process	1
GO:1903508	0.888181886234868	0.531003969028564	3.68529342997428	2	284	positive regulation of nucleic acid-templated transcription	1
GO:0043067	0.889509462858029	0.45328587075575	2.16705634790741	1	167	regulation of programmed cell death	1
GO:0042594	0.892414914775788	0.447781385281385	2.19300911854103	1	169	response to starvation	1
GO:1903046	0.893839118050671	0.445077998924153	2.20598550385784	1	170	meiotic cell cycle process	1
GO:0032268	0.894760673502651	0.567470389170897	5.15162497077391	3	397	regulation of cellular protein metabolic process	1
GO:0051252	0.89767286939582	0.67263557796983	11.4451718494272	8	882	regulation of RNA metabolic process	1
GO:0006397	0.89775407458908	0.515105549235242	3.79399041272068	2	295	mRNA processing	1
GO:0051321	0.898000581358718	0.43715644820296	2.24491465980828	1	173	meiotic cell cycle	1
GO:0051254	0.898410237371876	0.514013682650777	3.80208089782558	2	293	positive regulation of RNA metabolic process	1
GO:0007283	0.902000329342615	0.429506493506494	2.28384381575871	1	176	spermatogenesis	1
GO:0006355	0.902242748351325	0.652717470849393	10.3297859899427	7	803	regulation of transcription, DNA-templated	1
GO:0048232	0.903298725552088	0.427014462809917	2.29682020107552	1	177	male gamete generation	1
GO:0060562	0.905342844612982	0.585153643385132	6.63093289689034	4	511	epithelial tube morphogenesis	1
GO:0048569	0.906958614156415	0.582707526210455	6.65688566752397	4	513	post-embryonic organ development	1
GO:0044707	0.907514107204129	0.771703409712459	36.9500471253534	31	2904	single-multicellular organism process	1
GO:0009880	0.909233515747307	0.415548380587226	2.35798851248388	1	188	embryonic pattern specification	1
GO:0051094	0.909539358968751	0.4149673530889	2.36170212765957	1	182	positive regulation of developmental process	1
GO:0051240	0.909539358968751	0.4149673530889	2.36170212765957	1	182	positive regulation of multicellular organismal process	1
GO:0031667	0.910738729627431	0.412637362637363	2.37467851297639	1	183	response to nutrient levels	1
GO:0065009	0.912618252004298	0.489577380057151	3.98375029226093	2	307	regulation of molecular function	1
GO:0009991	0.913090394822168	0.408053359683794	2.40063128361001	1	185	response to extracellular stimulus	1
GO:0009791	0.913362520736685	0.599347586375888	8.05833528173954	5	621	post-embryonic development	1
GO:0045935	0.915701269653465	0.48410146480886	4.02642965735002	2	313	positive regulation of nucleobase-containing compound metabolic process	1
GO:0010557	0.916325524239602	0.483002286155399	4.03565583352817	2	311	positive regulation of macromolecule biosynthetic process	1
GO:0051246	0.916921822291661	0.531954388756298	5.47603460369418	3	422	regulation of protein metabolic process	1
GO:0006396	0.917713928309628	0.530621693121693	5.48901098901099	3	423	RNA processing	1
GO:0006915	0.918704341613398	0.397017797017797	2.46551321019406	1	190	apoptotic process	1
GO:0044702	0.919909047515462	0.561981031110455	6.87072197363647	4	557	single organism reproductive process	1
GO:0006461	0.922463463713909	0.471896411566601	4.12649053074585	2	318	protein complex assembly	1
GO:0051128	0.923334351925838	0.583978710043955	8.2529810614917	5	636	regulation of cellular component organization	1
GO:0016192	0.923381378345328	0.556674176288369	6.94493160294634	4	540	vesicle-mediated transport	1
GO:0070271	0.924963316438093	0.467285956688045	4.16541968669628	2	321	protein complex biogenesis	1
GO:0010941	0.924968470708605	0.384522144522145	2.54337152209493	1	196	regulation of cell death	1
GO:0071310	0.925591212952392	0.383258887027731	2.55119953188999	1	200	cellular response to organic substance	1
GO:0007186	0.92596494112633	0.382513914656772	2.55634790741174	1	197	G-protein coupled receptor signaling pathway	1
GO:0006725	0.927008287004988	0.718007976393564	24.7200140285247	19	1905	cellular aromatic compound metabolic process	1
GO:0035239	0.927168362179366	0.550375050035678	7.02022445639467	4	541	tube morphogenesis	1
GO:0034613	0.927387777072266	0.462761410906604	4.20434884264671	2	324	cellular protein localization	1
GO:0019219	0.92818158690416	0.631267383888743	12.1069675005845	8	933	regulation of nucleobase-containing compound metabolic process	1
GO:0006807	0.92859367036814	0.737091465077325	31.3120177694646	25	2413	nitrogen compound metabolic process	1
GO:0033036	0.928817654792472	0.54733893557423	7.04833765621316	4	564	macromolecule localization	1
GO:0045165	0.929494204690555	0.51012996941896	5.69663315407996	3	439	cell fate commitment	1
GO:0061024	0.929821361111132	0.374681818181818	2.60825344867898	1	201	membrane organization	1
GO:0006952	0.93201861921714	0.453960617587827	4.28220715454758	2	330	defense response	1
GO:0044238	0.932505506267803	0.74458784346378	41.6548149933711	35	3638	primary metabolic process	1
GO:0051171	0.932509230702681	0.637856897144823	13.4305588028992	9	1035	regulation of nitrogen compound metabolic process	1
GO:0035295	0.932907067579796	0.590450623202301	9.74526537292495	6	751	tube development	1
GO:0032940	0.933478619491188	0.367156862745098	2.66015898994622	1	205	secretion by cell	1
GO:0010628	0.934228941337916	0.449679869175975	4.32113631049801	2	333	positive regulation of gene expression	1
GO:0048813	0.934363021603594	0.365321507760532	2.67313537526303	1	206	dendrite morphogenesis	1
GO:0009059	0.934817479731196	0.673094993393041	18.2058685994856	13	1403	macromolecule biosynthetic process	1
GO:0048699	0.935074651708792	0.605211652253072	11.0558802899228	7	852	generation of neurons	1
GO:0044271	0.935626807525262	0.671937309406521	18.2318213701192	13	1405	cellular nitrogen compound biosynthetic process	1
